Column_Index,Column_Type,Column_End_Level,Timestamp,SMA10,SMA20,ADX,ADX_Check,SMA_Check,Trendline_Break,Higher_High,Trendline_or_HigherHigh,Double_Bottom,Entry_Signal
994,X,68264.00,1772830800,70700.55,69818.40,31.93,True,True,True,False,True,True,True
995,O,67671.50,1772863200,70264.50,69870.90,31.89,True,False,False,False,False,False,False
996,X,67983.00,1772881200,69727.05,69901.73,29.83,True,True,True,False,True,True,True
997,O,67050.00,1772910000,69364.25,69926.93,28.28,True,False,False,False,False,False,False
998,X,67361.50,1772913600,68978.25,69865.20,25.86,True,True,True,False,True,True,True
999,O,66609.00,1772942400,68553.55,69796.52,23.81,True,True,True,False,True,True,True
1000,X,67883.50,1772964000,68219.60,69775.62,21.11,True,True,False,True,True,True,True
1001,O,66837.00,1772985600,67863.00,69732.10,19.90,False,False,False,False,False,False,False
1002,X,67305.50,1772996400,67490.20,69522.68,18.69,False,False,False,False,False,False,False
1003,O,65941.50,1773010800,67290.65,69265.30,18.31,False,False,False,False,False,False,False
1004,X,67875.00,1773032400,67251.75,68976.15,17.15,False,False,False,False,False,False,False
1005,O,67236.00,1773036000,67208.20,68736.35,16.54,False,False,False,False,False,False,False
1006,X,67952.50,1773046800,67205.15,68466.10,15.82,False,False,False,False,False,False,False
1007,O,67577.50,1773050400,67257.90,68311.07,16.20,False,False,False,False,False,False,False
1008,X,69116.50,1773064800,67433.40,68205.82,16.07,False,False,False,False,False,False,False
1009,O,68333.50,1773079200,67605.85,68079.70,15.73,False,False,False,False,False,False,False
1010,X,68959.00,1773082800,67713.40,67966.50,15.40,False,False,False,False,False,False,False
1011,O,68401.50,1773097200,67869.85,67866.43,14.55,False,False,False,False,False,False,False
1012,X,70249.00,1773108000,68164.20,67827.20,15.16,False,False,False,False,False,False,False
1013,O,69398.00,1773111600,68509.85,67900.25,15.40,False,False,False,False,False,False,False
1014,X,71038.00,1773133200,68826.15,68038.95,16.99,False,False,False,False,False,False,False
1015,O,69890.00,1773147600,69091.55,68149.88,18.59,False,False,False,False,False,False,False
1016,X,71443.50,1773151200,69440.65,68322.90,20.51,True,True,False,True,True,False,False
1017,O,69718.50,1773176400,69654.75,68456.32,21.28,True,True,False,True,True,True,True
1018,X,70034.50,1773190800,69746.55,68589.98,22.82,True,True,True,False,True,True,True
1019,O,69524.00,1773198000,69865.60,68735.73,23.95,True,True,True,False,True,True,True
1020,X,70097.50,1773201600,69979.45,68846.43,25.26,True,True,False,True,True,True,True
1021,O,69471.00,1773205200,70086.40,68978.12,26.46,True,True,False,True,True,False,False
1022,X,69914.50,1773208800,70052.95,69108.57,28.15,True,True,True,False,True,False,False
1023,O,69151.00,1773226800,70028.25,69269.05,29.08,True,True,True,False,True,True,True
1024,X,70543.00,1773237600,69978.75,69402.45,30.85,True,True,False,True,True,True,True
1025,O,70193.50,1773241200,70009.10,69550.32,32.61,True,True,False,True,True,False,False
1026,X,70752.00,1773248400,69939.95,69690.30,33.19,True,True,False,True,True,False,False
1027,O,69250.00,1773280800,69893.10,69773.93,31.76,True,True,False,True,True,True,True
1028,X,70379.00,1773309600,69927.55,69837.05,29.64,True,True,True,False,True,True,True
1029,O,69556.50,1773324000,69930.80,69898.20,27.52,True,True,True,False,True,False,False
1030,X,70289.50,1773327600,69950.00,69964.73,25.06,True,True,True,False,True,False,False
1031,O,69788.50,1773338400,69981.75,70034.07,22.94,True,True,True,False,True,False,False
1032,X,71636.50,1773363600,70153.95,70103.45,22.79,True,True,False,True,True,False,False
1033,O,71121.50,1773367200,70351.00,70189.62,23.05,True,True,False,True,True,False,False
1034,X,73357.00,1773406800,70632.40,70305.57,24.66,True,False,False,False,False,False,False
1035,O,70607.00,1773446400,70673.75,70341.43,25.39,True,True,False,True,True,True,True
1036,X,71042.00,1773457200,70702.75,70321.35,26.13,True,True,True,False,True,True,True
1037,O,70481.50,1773478800,70825.90,70359.50,27.37,True,True,True,False,True,True,True
1038,X,71808.00,1773572400,70968.80,70448.18,28.40,True,True,False,True,True,True,True
1039,O,71451.00,1773586800,71158.25,70544.52,29.44,True,True,False,True,True,False,False
1040,X,71794.50,1773594000,71308.75,70629.38,30.21,True,True,True,False,True,False,False
1041,O,71353.50,1773597600,71465.25,70723.50,32.76,True,True,True,False,True,False,False
1042,X,74184.50,1773637200,71720.05,70937.00,36.79,True,False,False,False,False,False,False
1043,O,73105.00,1773648000,71918.40,71134.70,40.82,True,True,False,True,True,False,False
1044,X,74082.50,1773666000,71990.95,71311.68,44.85,True,True,True,False,True,False,False
1045,O,73247.00,1773673200,72254.95,71464.35,48.88,True,True,True,False,True,False,False
1046,X,75592.00,1773709200,72709.95,71706.35,51.54,True,False,False,False,False,False,False
1047,O,73587.00,1773752400,73020.50,71923.20,54.20,True,True,False,True,True,False,False
1048,X,74348.00,1773756000,73274.50,72121.65,55.44,True,True,True,False,True,False,False
1049,O,73885.50,1773759600,73517.95,72338.10,57.68,True,True,True,False,True,False,False
1050,X,74645.00,1773770400,73803.00,72555.88,60.03,True,True,False,True,True,False,False
1051,O,73879.00,1773788400,74055.55,72760.40,62.62,True,True,False,True,True,False,False
1052,X,74421.50,1773802800,74079.25,72899.65,64.58,True,True,True,False,True,False,False
1053,O,71167.00,1773842400,73885.45,72901.93,61.55,True,True,True,False,True,True,True
1054,X,71563.50,1773853200,73633.55,72812.25,58.52,True,True,True,False,True,True,True
1055,O,69964.50,1773907200,73305.30,72780.12,56.42,True,False,False,False,False,False,False
1056,X,70470.50,1773910800,72793.15,72751.55,52.83,True,False,False,False,False,False,False
1057,O,69271.00,1773921600,72361.55,72691.02,49.88,True,False,False,False,False,False,False
1058,X,69873.50,1773925200,71914.10,72594.30,46.93,True,True,True,False,True,True,True
1059,O,69456.50,1773928800,71471.20,72494.57,43.98,True,True,True,False,True,False,False
1060,X,70452.00,1773950400,71051.90,72427.45,39.57,True,True,False,True,True,False,False
1061,O,69897.50,1773961200,70653.75,72354.65,35.16,True,True,False,True,True,False,False
1062,X,71007.00,1773993600,70312.30,72195.77,29.99,True,True,False,True,True,False,False
1063,O,69712.00,1774015200,70166.80,72026.12,25.05,True,True,False,True,True,True,True
1064,X,70746.00,1774044000,70085.05,71859.30,20.00,False,False,False,False,False,False,False
1065,O,68887.50,1774134000,69977.35,71641.32,15.99,False,False,False,False,False,False,False
1066,X,69244.00,1774144800,69854.70,71323.93,11.98,False,False,False,False,False,False,False
1067,O,68183.00,1774177200,69745.90,71053.73,13.71,False,False,False,False,False,False,False
1068,X,68821.00,1774191600,69640.65,70777.38,15.45,False,False,False,False,False,False,False
1069,O,67871.50,1774213200,69482.15,70476.68,16.80,False,False,False,False,False,False,False
1070,X,68308.50,1774216800,69267.80,70159.85,18.15,False,False,False,False,False,False,False
1071,O,67650.50,1774224000,69043.10,69848.43,19.09,False,False,False,False,False,False,False
1072,X,68871.50,1774242000,68829.55,69570.93,18.91,False,False,False,False,False,False,False
1073,O,67851.50,1774245600,68643.50,69405.15,18.72,False,False,False,False,False,False,False
1074,X,71457.00,1774270800,68714.60,69399.82,19.81,False,False,False,False,False,False,False
1075,O,70120.00,1774278000,68837.85,69407.60,20.90,True,True,False,True,True,False,False
1076,X,71060.50,1774285200,69019.50,69437.10,22.75,True,True,True,False,True,False,False
1077,O,70346.50,1774324800,69235.85,69490.88,24.37,True,True,True,False,True,False,False
1078,X,71264.50,1774335600,69480.20,69560.43,26.19,True,True,False,True,True,False,False
1079,O,70941.50,1774339200,69787.20,69634.68,26.99,True,True,False,True,True,False,False
1080,X,71296.50,1774342800,70086.00,69676.90,27.82,True,True,False,True,True,False,False
1081,O,69212.00,1774371600,70242.15,69642.62,26.40,True,True,False,True,True,True,True
1082,X,71657.00,1774436400,70520.70,69675.12,24.49,True,True,False,True,True,True,True
1083,O,70807.00,1774450800,70816.25,69729.88,22.27,True,True,False,True,True,False,False
1084,X,71297.00,1774454400,70800.25,69757.43,20.06,True,True,True,False,True,False,False
1085,O,70760.50,1774458000,70864.30,69851.07,17.67,False,False,False,False,False,False,False
1086,X,71337.00,1774476000,70891.95,69955.73,16.36,False,False,False,False,False,False,False
1087,O,69246.50,1774522800,70781.95,70008.90,16.94,False,False,False,False,False,False,False
1088,X,69615.50,1774530000,70617.05,70048.62,17.08,False,False,False,False,False,False,False
1089,O,68462.50,1774544400,70369.15,70078.18,17.94,False,False,False,False,False,False,False
1090,X,68987.00,1774555200,70138.20,70112.10,18.80,False,False,False,False,False,False,False
1091,O,65610.50,1774630800,69778.05,70010.10,21.29,True,False,False,False,False,False,False
1092,X,66371.00,1774652400,69249.45,69885.07,23.58,True,False,False,False,False,False,False
1093,O,66027.50,1774663200,68771.50,69793.88,25.86,True,False,False,False,False,False,False
1094,X,66527.50,1774681200,68294.55,69547.40,27.83,True,True,False,True,True,False,False
1095,O,66192.00,1774692000,67837.70,69351.00,31.30,True,True,False,True,True,False,False
1096,X,66988.50,1774710000,67402.85,69147.40,34.38,True,True,False,True,True,False,False
1097,O,66349.50,1774738800,67113.15,68947.55,37.46,True,True,False,True,True,False,False
1098,X,66882.00,1774753200,66839.80,68728.43,40.54,True,True,True,False,True,False,False
1099,O,66479.50,1774778400,66641.50,68505.32,43.55,True,True,True,False,True,False,False
1100,X,66787.00,1774782000,66421.50,68279.85,46.62,True,True,True,False,True,False,False
1101,O,66364.00,1774803600,66496.85,68137.45,47.92,True,True,True,False,True,True,True
1102,X,66687.50,1774818000,66528.50,67888.98,49.22,True,True,True,False,True,True,True
1103,O,65827.50,1774821600,66508.50,67640.00,50.30,True,True,True,False,True,True,True
1104,X,67585.50,1774843200,66614.30,67454.43,49.32,True,True,False,True,True,True,True
1105,O,67280.00,1774850400,66723.10,67280.40,46.71,True,True,False,True,True,False,False
1106,X,67865.50,1774872000,66810.80,67106.82,43.53,True,True,False,True,True,False,False
1107,O,66524.50,1774897200,66828.30,66970.73,41.28,True,True,False,True,True,True,True
1108,X,67902.50,1774918800,66930.35,66885.07,39.24,True,True,False,True,True,True,True
1109,O,66105.50,1774947600,66892.95,66767.23,37.66,True,True,False,True,True,True,True
1110,X,67263.00,1774962000,66940.55,66681.02,36.96,True,True,True,False,True,True,True
1111,O,66562.00,1774965600,66960.35,66728.60,36.26,True,True,True,False,True,False,False
1112,X,68230.00,1774987200,67114.60,66821.55,33.55,True,True,False,True,True,False,False
1113,O,67630.00,1775008800,67294.85,66901.68,30.85,True,True,False,True,True,False,False
1114,X,69075.50,1775023200,67443.85,67029.07,28.49,True,True,False,True,True,False,False
1115,O,68097.50,1775048400,67525.60,67124.35,26.01,True,True,False,True,True,False,False
1116,X,68884.00,1775055600,67627.45,67219.12,23.54,True,True,True,False,True,False,False
1117,O,68061.50,1775066400,67781.15,67304.73,20.50,True,True,True,False,True,False,False
1118,X,68571.50,1775088000,67848.05,67389.20,19.52,False,False,False,False,False,False,False
1119,O,66306.50,1775102400,67868.15,67380.55,19.72,False,False,False,False,False,False,False
1120,X,66895.00,1775113200,67831.35,67385.95,20.49,True,True,True,False,True,True,True
1121,O,66021.50,1775131200,67777.30,67368.82,20.63,True,True,True,False,True,True,True
1122,X,67060.00,1775145600,67660.30,67387.45,20.51,True,True,False,True,True,True,True
1123,O,66648.00,1775149200,67562.10,67428.48,19.93,False,False,False,False,False,False,False
1124,X,66961.00,1775167200,67350.65,67397.25,19.35,False,False,False,False,False,False,False
1125,O,66606.50,1775178000,67201.55,67363.57,18.82,False,False,False,False,False,False,False
1126,X,67016.00,1775199600,67014.75,67321.10,20.15,True,True,False,True,True,False,False
1127,O,66696.50,1775217600,66878.25,67329.70,21.48,True,True,False,True,True,False,False
1128,X,67364.50,1775314800,66757.55,67302.80,21.54,True,True,False,True,True,False,False
1129,O,66777.50,1775368800,66804.65,67336.40,21.60,True,True,False,True,True,False,False
1130,X,69706.50,1775466000,67085.80,67458.57,23.48,True,False,False,False,False,False,False
1131,O,69343.50,1775476800,67418.00,67597.65,25.43,True,True,False,True,True,False,False
1132,X,69928.50,1775487600,67704.85,67682.57,27.58,True,False,False,False,False,False,False
1133,O,68370.00,1775523600,67877.05,67719.57,26.74,True,True,False,True,True,True,True
1134,X,69116.00,1775552400,68092.55,67721.60,25.90,True,True,True,False,True,True,True
1135,O,67838.50,1775570400,68215.75,67708.65,23.89,True,True,True,False,True,True,True
1136,X,71897.00,1775602800,68703.85,67859.30,24.76,True,False,False,False,False,False,False
1137,O,71336.50,1775613600,69167.85,68023.05,25.62,True,False,False,False,False,False,False
1138,X,72031.50,1775649600,69634.55,68196.05,26.58,True,False,False,False,False,False,False
1139,O,70895.50,1775656800,70046.35,68425.50,26.81,True,True,False,True,True,True,True
1140,X,71854.50,1775667600,70261.15,68673.48,27.19,True,True,True,False,True,True,True
1141,O,71072.50,1775671200,70434.05,68926.02,27.56,True,True,True,False,True,False,False
1142,X,71517.50,1775682000,70592.95,69148.90,28.87,True,True,True,False,True,False,False
1143,O,70788.50,1775692800,70834.80,69355.93,29.67,True,True,True,False,True,True,True
1144,X,71496.50,1775725200,71072.85,69582.70,28.65,True,True,True,False,True,True,True
1145,O,70772.50,1775739600,71366.25,69791.00,27.60,True,True,True,False,True,False,False
1146,X,72314.50,1775754000,71408.00,70055.93,27.24,True,True,False,True,True,False,False
1147,O,71856.00,1775757600,71459.95,70313.90,28.71,True,True,False,True,True,False,False
1148,X,72380.00,1775764800,71494.80,70564.68,30.24,True,True,False,True,True,False,False
1149,O,71770.00,1775775600,71582.25,70814.30,32.42,True,True,False,True,True,False,False
1150,X,72130.50,1775782800,71609.85,70935.50,32.06,True,True,True,False,True,False,False
1151,O,71468.00,1775804400,71649.40,71041.73,30.96,True,True,True,False,True,True,True
1152,X,72878.50,1775829600,71785.50,71189.23,30.71,True,True,False,True,True,True,True
1153,O,72429.00,1775833200,71949.55,71392.18,31.13,True,True,False,True,True,False,False
1154,X,73322.00,1775851200,72132.10,71602.48,32.03,True,True,False,True,True,False,False
1155,O,72687.00,1775883600,72323.55,71844.90,32.92,True,True,False,True,True,False,False
1156,X,73643.50,1775934000,72456.45,71932.23,34.15,True,True,False,True,True,False,False
1157,O,70722.00,1776002400,72343.05,71901.50,32.72,True,True,False,True,True,True,True
1158,X,71310.50,1776024000,72236.10,71865.45,31.30,True,True,True,False,True,True,True
1159,O,70718.00,1776034800,72130.90,71856.57,29.91,True,True,True,False,True,False,False
1160,X,71137.50,1776038400,72031.60,71820.73,27.63,True,True,True,False,True,False,False
1161,O,70651.50,1776067200,71949.95,71799.68,25.45,True,True,True,False,True,False,False
1162,X,72355.00,1776088800,71897.60,71841.55,24.22,True,True,False,True,True,False,False
1163,O,71830.50,1776092400,71837.75,71893.65,23.19,True,True,False,True,True,False,False
1164,X,74607.50,1776117600,71966.30,72049.20,24.10,True,False,False,False,False,False,False
1165,O,74134.50,1776124800,72111.05,72217.30,25.74,True,True,False,True,True,False,False
1166,X,74719.50,1776153600,72218.65,72337.55,26.52,True,False,False,False,False,False,False
1167,O,74316.50,1776160800,72578.10,72460.57,27.30,True,True,False,True,True,False,False
1168,X,75479.00,1776171600,72994.95,72615.52,28.09,True,False,False,False,False,False,False
1169,O,74056.50,1776189600,73328.80,72729.85,28.38,True,True,False,True,True,True,True
1170,X,74527.00,1776211200,73667.75,72849.68,28.33,True,True,True,False,True,True,True
1171,O,73712.00,1776236400,73973.80,72961.88,30.75,True,True,True,False,True,True,True
1172,X,74235.50,1776254400,74161.85,73029.73,33.17,True,True,True,False,True,True,True
1173,O,73804.50,1776265200,74359.25,73098.50,35.59,True,True,True,False,True,False,False
1174,X,74944.00,1776279600,74392.90,73179.60,38.65,True,True,False,True,True,False,False
1175,O,73762.50,1776344400,74355.70,73233.38,41.51,True,True,False,True,True,False,False
1176,X,74666.00,1776351600,74350.35,73284.50,43.35,True,True,True,False,True,False,False
1177,O,74148.50,1776355200,74333.55,73455.82,45.19,True,True,True,False,True,False,False
1178,X,75313.00,1776366000,74316.95,73655.95,45.69,True,True,False,True,True,False,False
1179,O,74589.50,1776394800,74370.25,73849.52,46.18,True,True,False,True,True,False,False
1180,X,75749.50,1776412800,74492.50,74080.12,46.95,True,True,False,True,True,False,False
1181,O,75229.50,1776420000,74644.25,74309.02,47.72,True,True,False,True,True,False,False
1182,X,77835.00,1776434400,75004.20,74583.02,49.10,True,False,False,False,False,False,False
1183,O,74975.00,1776589200,75121.25,74740.25,50.41,True,True,False,True,True,True,True
1184,X,75877.50,1776603600,75214.60,74803.75,51.72,True,True,True,False,True,True,True
1185,O,73752.00,1776639600,75213.55,74784.62,51.30,True,True,True,False,True,True,True
1186,X,75668.50,1776697200,75313.80,74832.07,50.89,True,True,True,False,True,True,True
1187,O,75299.50,1776700800,75428.90,74881.23,50.47,True,True,True,False,True,False,False
1188,X,76379.00,1776708000,75535.50,74926.23,50.04,True,True,False,True,True,False,False
1189,O,75540.00,1776736800,75630.55,75000.40,49.71,True,True,False,True,True,False,False
1190,X,76702.00,1776765600,75725.80,75109.15,49.64,True,True,False,True,True,False,False
1191,O,74988.00,1776798000,75701.65,75172.95,48.50,True,True,False,True,True,True,True
1192,X,79234.00,1776870000,75841.55,75422.88,48.49,True,False,False,False,False,False,False
1193,O,77704.50,1776913200,76114.50,75617.88,48.49,True,True,False,True,True,False,False
1194,X,78167.00,1776924000,76343.45,75779.02,48.13,True,True,True,False,True,False,False
1195,O,77362.50,1776938400,76704.50,75959.02,47.19,True,True,True,False,True,True,True
1196,X,78329.00,1776956400,76970.55,76142.18,45.25,True,True,False,True,True,True,True
1197,O,77715.00,1776963600,77212.10,76320.50,43.88,True,True,False,True,True,False,False
1198,X,78377.00,1776988800,77411.90,76473.70,42.56,True,True,False,True,True,False,False
1199,O,77497.50,1777021200,77607.65,76619.10,43.19,True,True,False,True,True,True,True
1200,X,78195.00,1777028400,77756.95,76741.38,43.82,True,True,True,False,True,True,True
1201,O,77289.50,1777068000,77987.10,76844.38,44.00,True,True,True,False,True,True,True
1202,X,77672.50,1777107600,77830.95,76836.25,43.55,True,True,True,False,True,True,True
1203,O,77289.00,1777129200,77789.40,76951.95,43.10,True,True,True,False,True,False,False
1204,X,79257.00,1777248000,77898.40,77120.93,43.79,True,True,False,True,True,False,False
1205,O,76587.50,1777305600,77820.90,77262.70,44.18,True,True,False,True,True,True,True
1206,X,77331.00,1777330800,77721.10,77345.82,42.85,True,True,True,False,True,True,True
1207,O,75920.00,1777384800,77541.60,77376.85,40.34,True,True,True,False,True,True,True
1208,X,77605.00,1777453200,77464.40,77438.15,38.13,True,True,False,True,True,True,True
1209,O,75775.00,1777478400,77292.15,77449.90,36.27,True,True,False,True,True,True,True
1210,X,76146.00,1777482000,77087.25,77422.10,34.31,True,True,True,False,True,True,True
1211,O,75470.50,1777485600,76905.35,77446.23,31.79,True,True,True,False,True,True,True
1212,X,76200.00,1777507200,76758.10,77294.52,29.32,True,True,False,True,True,True,True
1213,O,75458.00,1777521600,76575.00,77182.20,27.27,True,True,False,True,True,False,False
1214,X,78691.00,1777640400,76518.40,77208.40,27.70,True,True,False,True,True,False,False
1215,O,77838.50,1777665600,76643.50,77232.20,28.59,True,True,False,True,True,False,False
1216,X,78689.50,1777755600,76779.35,77250.23,29.47,True,True,True,False,True,False,False
1217,O,78200.00,1777770000,77007.35,77274.48,30.36,True,True,True,False,True,False,False
1218,X,79148.00,1777845600,77161.65,77313.02,30.16,True,True,False,True,True,False,False
1219,O,78529.00,1777849200,77437.05,77364.60,31.36,True,True,False,True,True,False,False
1220,X,80278.50,1777863600,77850.30,77468.77,33.25,True,False,False,False,False,False,False
1221,O,78754.00,1777892400,78178.65,77542.00,36.32,True,True,False,True,True,False,False
1222,X,80340.00,1777914000,78592.65,77675.38,39.12,True,True,False,True,True,False,False
1223,O,79896.50,1777924800,79036.50,77805.75,42.18,True,True,False,True,True,False,False
1224,X,81612.50,1778011200,79328.65,77923.52,45.87,True,True,False,True,True,False,False
1225,O,80861.50,1778022000,79630.95,78137.23,50.10,True,True,False,True,True,False,False
1226,X,82485.50,1778065200,80010.55,78394.95,54.59,True,False,False,False,False,False,False
1227,O,80797.50,1778122800,80270.30,78638.82,58.95,True,True,False,True,True,False,False
1228,X,81395.50,1778133600,80495.05,78828.35,60.83,True,True,True,False,True,False,False
1229,O,79450.00,1778205600,80587.15,79012.10,59.89,True,True,True,False,True,True,True
1230,X,80162.50,1778234400,80575.55,79212.93,58.94,True,True,True,False,True,True,True
1231,O,79612.50,1778245200,80661.40,79420.02,57.99,True,True,True,False,True,False,False
1232,X,81381.50,1778425200,80765.55,79679.10,57.69,True,True,False,True,True,False,False
1233,O,80691.50,1778443200,80845.05,79940.77,57.38,True,True,False,True,True,False,False
1234,X,82178.00,1778454000,80901.60,80115.12,56.88,True,True,False,True,True,False,False
1235,O,80695.00,1778468400,80884.95,80257.95,56.38,True,True,False,True,True,False,False
1236,X,81897.00,1778518800,80826.10,80418.32,55.84,True,True,True,False,True,False,False
1237,O,79967.50,1778601600,80743.10,80506.70,53.84,True,True,True,False,True,True,True
1238,X,81217.50,1778641200,80725.30,80610.18,51.20,True,True,True,False,True,True,True
1239,O,78795.00,1778684400,80659.80,80623.48,46.65,True,True,True,False,True,True,True
1240,X,79601.50,1778698800,80603.70,80589.62,41.78,True,True,True,False,True,True,True
1241,O,79006.50,1778727600,80543.10,80602.25,37.06,True,True,True,False,True,False,False
1242,X,79772.00,1778734800,80382.15,80573.85,32.57,True,True,False,True,True,False,False
1243,O,79217.00,1778756400,80234.70,80539.88,30.92,True,True,False,True,True,False,False
1244,X,81839.50,1778774400,80200.85,80551.23,31.38,True,True,False,True,True,False,False
1245,O,81050.00,1778799600,80236.35,80560.65,31.84,True,True,False,True,True,False,False
1246,X,81470.00,1778803200,80193.65,80509.88,31.32,True,True,True,False,True,False,False
1247,O,80321.50,1778821200,80229.05,80486.07,29.53,True,True,True,False,True,True,True
1248,X,80784.00,1778828400,80185.70,80455.50,27.24,True,True,True,False,True,True,True
1249,O,78723.50,1778850000,80178.55,80419.18,23.91,True,True,True,False,True,True,True
1250,X,79433.50,1778864400,80161.75,80382.73,20.58,True,True,True,False,True,True,True
1251,O,77690.00,1778979600,80030.10,80286.60,19.74,False,False,False,False,False,False,False
1252,X,78424.00,1779012000,79895.30,80138.73,18.89,False,False,False,False,False,False,False
1253,O,78011.00,1779026400,79774.70,80004.70,19.96,False,False,False,False,False,False,False
1254,X,78370.00,1779044400,79427.75,79814.30,21.02,True,True,True,False,True,False,False
1255,O,76806.50,1779069600,79003.40,79619.88,23.17,True,True,True,False,True,True,True
1256,X,77601.00,1779105600,78616.50,79405.07,25.09,True,True,True,False,True,True,True
1257,O,76225.00,1779127200,78206.85,79217.95,27.45,True,True,True,False,True,True,True
1258,X,77064.50,1779138000,77834.90,79010.30,27.70,True,True,True,False,True,True,True
1259,O,76636.50,1779152400,77626.20,78902.38,27.95,True,True,True,False,True,False,False
1260,X,77200.50,1779174000,77402.90,78782.32,27.91,True,True,False,True,True,False,False
1261,O,76366.00,1779199200,77270.50,78650.30,29.38,True,True,False,True,True,True,True
1262,X,77591.50,1779278400,77187.25,78541.27,30.03,True,True,False,True,True,True,True
1263,O,77176.50,1779282000,77103.80,78439.25,31.72,True,True,False,True,True,False,False
1264,X,77930.50,1779321600,77059.85,78243.80,32.70,True,True,False,True,True,False,False
1265,O,76944.00,1779372000,77073.60,78038.50,32.95,True,True,False,True,True,True,True
1266,X,77832.50,1779382800,77096.75,77856.62,33.21,True,True,True,False,True,True,True
1267,O,77354.50,1779386400,77209.70,77708.27,33.46,True,True,True,False,True,False,False
1268,X,77741.00,1779418800,77277.35,77556.12,33.72,True,True,True,False,True,False,False
1269,O,74573.50,1779519600,77071.05,77348.62,35.32,True,False,False,False,False,False,False
1270,X,77258.50,1779566400,77076.85,77239.88,36.93,True,True,True,False,True,True,True
1271,O,76554.00,1779573600,77095.65,77183.07,38.10,True,True,True,False,True,False,False
1272,X,77289.50,1779620400,77065.45,77126.35,39.19,True,True,False,True,True,False,False
1273,O,76106.00,1779656400,76958.40,77031.10,40.55,True,True,False,True,True,True,True
1274,X,77695.00,1779724800,76934.85,76997.35,41.26,True,True,False,True,True,True,True
1275,O,76632.00,1779760800,76903.65,76988.62,41.72,True,True,False,True,True,False,False
1276,X,77399.00,1779789600,76860.30,76978.52,43.02,True,True,True,False,True,False,False
1277,O,75543.00,1779854400,76679.15,76944.43,45.08,True,True,True,False,True,True,True
1278,X,75936.00,1779865200,76498.65,76888.00,47.84,True,True,True,False,True,True,True
1279,O,74846.00,1779901200,76525.90,76798.48,50.70,True,True,True,False,True,True,True
1280,X,75245.00,1779912000,76324.55,76700.70,53.56,True,True,True,False,True,True,True
1281,O,72967.50,1779944400,75965.90,76530.77,57.15,True,False,False,False,False,False,False
1282,X,73469.00,1779951600,75583.85,76324.65,60.75,True,True,True,False,True,True,True
1283,O,72995.50,1779973200,75272.80,76115.60,61.90,True,False,False,False,False,False,False
1284,X,73804.00,1780002000,74883.70,75909.27,62.27,True,True,False,True,True,False,False
1285,O,73209.50,1780020000,74541.45,75722.55,62.65,True,True,False,True,True,False,False
1286,X,73669.50,1780030800,74168.50,75514.40,63.09,True,True,True,False,True,False,False
1287,O,73122.50,1780059600,73926.45,75302.80,63.32,True,True,True,False,True,False,False
1288,X,74031.00,1780070400,73735.95,75117.30,63.51,True,True,False,True,True,False,False
1289,O,73349.50,1780077600,73586.30,75056.10,63.71,True,True,False,True,True,False,False
1290,X,73755.00,1780106400,73437.30,74880.93,63.91,True,True,True,False,True,False,False
1291,O,73373.50,1780113600,73477.90,74721.90,63.34,True,True,True,False,True,False,False
1292,X,74114.50,1780196400,73542.45,74563.15,61.70,True,True,False,True,True,False,False
1293,O,73577.00,1780236000,73600.60,74436.70,59.67,True,True,False,True,True,False,False
1294,X,73923.00,1780264800,73612.50,74248.10,57.64,True,True,True,False,True,False,False
1295,O,73264.50,1780275600,73618.00,74079.73,55.31,True,True,True,False,True,True,True
1296,X,73774.00,1780279200,73628.45,73898.48,52.97,True,True,True,False,True,True,True
1297,O,71107.00,1780326000,73426.90,73676.68,52.41,True,False,False,False,False,False,False
1298,X,71544.50,1780329600,73178.25,73457.10,52.63,True,True,True,False,True,True,True
1299,O,71015.50,1780347600,72944.85,73265.57,52.90,True,True,True,False,True,False,False
1300,X,71384.50,1780351200,72707.80,73072.55,53.17,True,True,True,False,True,False,False
1301,O,70589.00,1780362000,72429.35,72953.62,53.62,True,True,True,False,True,True,True
1302,X,70927.50,1780369200,72110.65,72826.55,55.03,True,True,True,False,True,True,True
1303,O,66357.00,1780437600,71388.65,72494.62,57.53,True,False,False,False,False,False,False
1304,X,66906.50,1780444800,70687.00,72149.75,60.02,True,False,False,False,False,False,False
1305,O,65824.50,1780455600,69943.00,71780.50,62.59,True,False,False,False,False,False,False
1306,X,67297.50,1780462800,69295.35,71461.90,65.49,True,True,False,True,True,True,True
1307,O,66956.50,1780466400,68880.30,71153.60,68.39,True,True,False,True,True,False,False
1308,X,67267.00,1780480800,68452.55,70815.40,71.29,True,True,True,False,True,False,False
1309,O,64979.50,1780516800,67848.95,70396.90,74.17,True,False,False,False,False,False,False
1310,X,65724.50,1780520400,67282.95,69995.38,77.05,True,True,True,False,True,True,True
1311,O,62146.00,1780534800,66438.65,69434.00,78.51,True,False,False,False,False,False,False
1312,X,64342.00,1780542000,65780.10,68945.38,79.97,True,True,True,False,True,True,True
1313,O,62397.50,1780567200,65384.15,68386.40,81.38,True,False,False,False,False,False,False
1314,X,64209.50,1780578000,65114.45,67900.73,82.79,True,True,True,False,True,False,False
1315,O,63256.00,1780606800,64857.60,67400.30,83.98,True,True,True,False,True,False,False
1316,X,63865.50,1780614000,64514.40,66904.88,85.16,True,True,True,False,True,False,False
